"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_845","60_64","ALL","POL","746800","755800","760100","765100","781900","812600","847100","889100","953500","1015900","1061100","1113100","1159200","1216400","1273500","1315600","1346400","1392200","1412600","1446000","1478900","1500800","1507400","1509600","1487100","1391500","1341300","1229500","1117100","1058600","1096200","1179400","1299400","1449800","1567400","1647200","1715100","1750600","1772100","1803800","1831000","1852600","1871800","1868400","1842900","1812300","1785200","1763500","1744700","1733400","1708711","1674164","1624685","1572125","1530320","1497314","1535516","1667358","1840349","2027154","2244792","2407610","2512991","2576115","2637608","2689531",""
"HFAMDB_845","60_64","ALL","PRT","293000","289000","297100","297900","299100","301600","304400","307300","312400","327600","334100","340300","352100","362100","383400","373700","383300","387900","393900","386800","410100","407800","412100","410800","430400","450700","433400","436700","438700","440700","406200","437300","450200","468400","488300","500036","508069","516856","524145","529890","535285","538790","542315","546315","548374","552072","555660","556251","555796","557180","554495","545634","538261","536220","538435","547818","561548","574255","590099","605994","616503","627391","640517","645477.5","645384","",""
"HFAMDB_845","60_64","ALL","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123843","137023","153482","167040","174497","178389","179407","182466","189073","195417","196919","196430","194266","180741","180712","177332","178244","152376","154805","155520","153206","153192","152471","146012","137484","127724","121833","120914","122200.5","132268","148259","165446.5","182091","196299","205673","210312","212512"
"HFAMDB_845","60_64","ALL","ROU","","","","","","623300","620900","644800","660400","670400","716300","742700","763900","802600","820300","827100","847400","874500","899100","916500","938500","962100","984300","1002100","1010100","990800","937200","931200","718000","648700","661700","717700","816600","966600","1065400","1107700","1154200","1175000","1195100","1206700","1219300","1229800","1245800","1247600","1245000","1240300","1240700","1237000","1236500","1236700","1234500","1177981","1122390","1067237","1025856","973314","977303","984384","1006459","1070415","1157613","1221207","1279039","1317155","1327854","1335465","1351064"
"HFAMDB_845","60_64","ALL","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4551900","4516600","4730600","5016900","5394000","5960000","6647900","7380700","8028000","8502700","8788600","8790900","8538400","8000100","7356600","6921500","6856500","7145600","7723100","8378900","8734615","8694697","8084335","7013738","5773513","4792932","4371640","4617241","5335495","6334906","7529875","8180877","8534857","8819226","8819226","9352259",""
"HFAMDB_845","60_64","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1351","1339","1352","1385","1422","1443","","","","","1546","1590","1688","","","","1881","1864","1871","1861","1878",""
"HFAMDB_845","60_64","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503420","486912","471581","457089","438651","417111","396373","372523","358505","368236","392725","424831","466218","522269","541356","555353","562753","562473",""
"HFAMDB_845","60_64","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244664","249023","248899","245226","240858","237863","237446","237483","244458","243015","232582","228582","223530","218319","215200","215000","217166","219170","224062","228694","233453","237025","240043","248739","262579","276394","292666","313074","329898","341896","352186.5","",""
"HFAMDB_845","60_64","ALL","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90600","93100","95300","97300","99500","103500","105600","107400","107500","108000","105900","105300","105100","103700","103500","104424","103837","104575","106304","107631","103456","99566","101952","104193","107196","117068","127980","131836","137213","141203","143955",""
"HFAMDB_845","60_64","ALL","ESP","1014000","1026000","1038000","1049000","1060000","1074000","1109000","1144000","1179000","1214000","1249000","1286000","1324000","1323000","1345000","1368000","1392000","1415200","1449400","1485000","1492100","1509000","1521400","1519100","1516600","1518000","1535600","1532300","1537600","1549200","1576400","1633200","1691500","1773300","1840700","1897100","1941600","1978300","2008300","2036400","2065600","2095900","2122600","2152900","2163200","2162000","2138000","2088100","2028700","1973851","1920309","1884064","1904190","1953022","2018905","2108925","2202020","2283746","2348017","2393107","2426218","2448246","2484690","2496200","2499624","2537596",""
"HFAMDB_845","60_64","ALL","SWE","328300","332100","335600","339200","345500","353200","360800","368300","376500","384200","391200","400300","409400","417400","425200","432900","439400","446800","455900","466500","475500","481400","485600","487800","487000","483900","479300","474500","469200","463700","469800","484000","490500","493100","494700","485200","467400","453700","443800","434800","427000","421200","416900","411300","406200","403300","402500","405100","412300","424557","436931","448788","466428","491926.5","522279","555883","589065.5","613776","626281","627657","619800","605783","590495","577731","566928.5","566928.5",""
"HFAMDB_845","60_64","ALL","CHE","208700","210400","214400","218900","223800","229500","236000","242000","248000","254600","261400","268300","275700","281800","286600","291500","295900","299100","303800","308900","312500","314400","315400","315700","314600","310200","302300","293500","284700","277800","279400","289900","301500","312100","320900","324900","324500","324200","324400","325600","327700","329900","331000","333800","336700","339300","341300","342700","344446","347187","350380","356506","373810","381736","398058","414374","429428","441149","449702","455571","459332","458582","457788.5","458469","","",""
"HFAMDB_845","60_64","ALL","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68000","72800","81000","83135","88300","94400","102300","111700","121200","124800","129800","129100","126800","121600","117200","109876","110449","110534","112832","116200","116108","111488","103305","91286","72321","","","","","","","","","","",""
"HFAMDB_845","60_64","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81200","82600","85200","88900","91100","93000","93900","92700","90800","90000","88702","88581","89667","89993","89234","88714","89766","93375","98640","104106","109483","114019","116906","119259","",""
"HFAMDB_845","60_64","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2274738","2426566","2529220.5","2617502.5","2713606.5","2815588","2989592",""
"HFAMDB_845","60_64","ALL","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51400","53600","58800","60145","63400","67800","73600","79600","84700","88600","90200","91900","90700","90000","87700","86600","88600","91600","87935.20790709","92099.7674464","100358.42681646","98828.61121388","90033.97691723","81523","69461.15394132","65491.97431972","68105.47583663","73899.1688278","83500.89352119","94841.31621704","104859.13118677","112425.49867374","114080.82319127","","",""
"HFAMDB_845","60_64","ALL","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1837900","2010900","2295200","2390497","2580300","2790700","2979700","3148700","3253400","3286000","3240500","3103100","2862300","2589100","2434500","2442800","2625800","2926400","3208200","3340600","3317483","3172511","2795685","2432158","2116889","1903149","1860392","1965531","2178778","2434893","2628353","2743120","","2661067","2651499",""
"HFAMDB_845","60_64","ALL","GBR","2420400","2432800","2449600","2465800","2486200","2511900","2536200","2574500","2610100","2659500","2723300","2787600","2854300","2928600","2997000","3044700","3071400","3106800","3135800","3160700","3176700","3208200","3199500","3194700","3184700","3177200","3107100","3018300","2858700","2711500","2814800","2983721","3046263","3172717","3273664","3148186","3058861","2986279","2944305","2915138","2900721","2888107","2867895","2839601","2808587","2786392","2774713","2784264","2821401","2864270","2887407","2881293","2892286","2949049","3026586","3113908","3240134","3483180","3639182","3719147","3763599","3774327","3624420","3540813","3511598","3501719",""
