"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_837","25_29","FEMALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93000","94300","95700","97800","99700","101100","102900","104300","104600","103300","100100","96100","91500","87200","84600","84400","85600","86100","85400","84700","81336","79841","78292","77202","75954","74649","73694","73558","74068","74103","73180","72562","72769","72330","71016","69702",""
"HFAMDB_837","25_29","FEMALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125500","128600","136900","140185","146000","151300","155000","155500","153285","149278","144150","139533","135888","133141","131910","131852","131325","129551","126757","123391","119277","115612","113074","110611","107387","104560","102986","102541","102488","99001","95170","94921","95057","94972","95144","94383"
"HFAMDB_837","25_29","FEMALE","LUX","","","","","","","","","","","11000","","","11000","","10900","11100","11200","11000","10900","10700","11200","11500","11900","12500","13200","13400","13900","13300","14000","14200","14600","15000","15000","15200","15300","15500","15900","16000","16100","16200","16300","16400","16400","16400","16300","16200","16200","15930","15628","15445","15437","15242","15160","15179","15306","15686","16172","16674","17054","17322","17808","18341","18832","19494","20123",""
"HFAMDB_837","25_29","FEMALE","MLT","","","","","","11200","11200","11900","12100","12400","12600","12700","12700","12300","11800","11100","10400","10100","10200","11100","12300","13700","15000","14700","14700","14800","14800","14300","14200","14200","14200","14200","15100","15100","15200","14800","14100","14000","13800","13500","13100","12700","12300","12000","11800","11600","11400","11300","11600","12000","12797","13594","14011","14257","14542","14530","14269","14391","14637","14718","14703","14632","14556","14622","14888","15292",""
"HFAMDB_837","25_29","FEMALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25868","26279","26677","27160","27546","27750","23570","23383","23241","23309","23429","23533","23825","","","22716","22716","22716","22805","22970","23172","23348","23634","24057","24326","","","","","","",""
"HFAMDB_837","25_29","FEMALE","NLD","401200","397800","393300","388600","384800","384200","385100","386000","385900","384200","380700","378000","376900","378600","384000","390900","397400","403700","413500","427300","439600","467700","511400","543300","563200","580600","581200","566900","559600","558700","562500","568200","573000","578700","586400","594400","603100","612000","620800","628600","633900","636900","636600","635700","635000","634600","633000","628300","616500","594800","568008","543163","522029","507083","498420","494781","494483","494158","493791","494970","496882","499675","504846","511011","511011","525743","534138"
"HFAMDB_837","25_29","FEMALE","NOR","132400","127300","123000","118600","114800","112200","109900","107800","105500","102600","99900","96500","95500","96100","98100","100600","102800","105400","109400","115500","122700","132200","142000","150900","151600","152100","150100","147300","146500","146900","147700","149600","151500","152200","152700","152900","152800","153000","154000","155400","157100","159400","162200","165000","167200","168200","168400","168500","167600","165475","162604","158341","153339","149108","145776","143636","143235","144946","147711","150170","152812","156048","160197.5","165459","170951.5","175861",""
"HFAMDB_837","25_29","FEMALE","POL","1107600","1155000","1177100","1182900","1190800","1196000","1202200","1211200","1210800","1197900","1163000","1157700","1145500","1118000","1114800","1105100","1075700","1039300","1033000","1008100","951000","969700","1046500","1150700","1318900","1449800","1487200","1552700","1600500","1639600","1650900","1667800","1673100","1670100","1653200","1636500","1564100","1500400","1435300","1373300","1318400","1274500","1242700","1217500","1200100","1197200","1213200","1244400","1283800","1329300","1343496","1390260","1431682","1464690","1494843","1520692","1534413","1549616","1578730","1605707","1558467","1553233","1528428","1484428","1428898","1384047",""
"HFAMDB_837","25_29","FEMALE","PRT","345200","359400","358500","363600","366800","370600","374200","377600","373700","379400","348800","356200","354500","355600","355100","348600","334000","328600","326300","326200","277400","283800","284200","289400","308500","337600","361100","363600","365200","366700","387500","344300","349900","357900","366000","373803","380886","384175","383295","380577","374786","370875","371117","371945","372243","372957","375935","380398","385210","391308","398391","405878","412647","414589","409983","401621","390496","377689","365791","354860","341963","327805","313381","299716","288883","",""
"HFAMDB_837","25_29","FEMALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178000","176685","177963","181544","185783","190281","193694","193953","191631","185452","175937","166327","154611","143669","143688","138907","135903","113374","117191","124083","132363","139772","144058","146041","147652","149316","147035","145022","148371.5","152894.5","157751","162850","168620","173307","174745","173332","169480"
"HFAMDB_837","25_29","FEMALE","ROU","","","","","","766500","775300","794100","801100","797900","787000","782100","780500","782000","791400","792800","778100","733200","697900","665800","637900","624400","629600","646300","681200","731900","778300","787900","846100","862500","875200","886400","894800","894700","890600","853400","819400","782100","739400","704700","680800","656600","628600","764500","846900","915300","971700","1004200","911300","884700","888100","905641","846325","863568","873221","870167","867676","850157","819939","794293","786753","776106","644297","659126","670338","664202","636688"
"HFAMDB_837","25_29","FEMALE","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6022400","6121800","6204200","6315500","6381900","6403700","6434000","6407900","6288200","6071300","5768900","5445700","5146600","4835400","4674400","4611900","4608200","4668500","4771000","4884600","5001436","5098571","5157386","5311258","5421085","5487279","5559836","5659770","5827423","6011208","5957982","6058529","6179628","6215221","6215221","6182000",""
"HFAMDB_837","25_29","FEMALE","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1148","1132","1121","1064","1006","970","","","","","1042","1124","1050","","","","809","798","776","752","752",""
"HFAMDB_837","25_29","FEMALE","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239290","241330","244663","249236","252743","254235","255000","254992","253789","252413","251575","251697","250749","237998","235390","231794","226717","221367",""
"HFAMDB_837","25_29","FEMALE","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213539","208970","204249","199434","195872","194985","194572","192268","186099","182467","183450","181719","182088","185754","193100","201800","210712","216146","222727","227274","230306","231260","230195","228453","226084","222909","220567","213296","211080.5","207959.5","204346.5","",""
"HFAMDB_837","25_29","FEMALE","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79600","79100","78300","78300","78200","78700","78300","77700","76400","74900","72300","71900","69600","69000","69200","69884","71700","72447","72585","73541","74085","73997","73475","72792","71285","70236","68101","66797","66087","64608","62413",""
"HFAMDB_837","25_29","FEMALE","ESP","1202000","1203000","1204000","1205000","1206000","1207000","1214000","1221000","1228000","1235000","1244000","1251000","1261000","1144000","1110000","1078000","1099000","1121300","1141600","1184200","1116000","1103600","1144200","1199800","1217400","1223100","1222900","1237200","1246000","1249100","1239500","1275400","1312000","1343900","1384600","1425000","1462900","1498400","1529300","1555500","1579600","1599600","1609100","1574100","1584200","1590900","1595900","1602500","1611300","1637565","1648899","1683330","1726874","1760268","1781430","1790644","1782697","1771713","1749795","1689347","1616563","1539541","1481580","1406346","1343594","1297360",""
"HFAMDB_837","25_29","FEMALE","SWE","269700","259900","252500","246500","240500","235500","232000","229200","225500","221200","217700","215600","215600","218400","224300","230900","237400","246300","259100","275400","294500","312700","324600","329300","328500","323300","314900","306200","298200","290500","284900","282400","280900","278600","276600","274800","272900","272300","274600","282300","293200","303200","311100","315200","313100","306900","300900","295900","292300","291819","291726","288161","282332","276124","270518","267532.5","267722","269667","272738","276523","280589","285957","293210","302850","314505.5","314505.5",""
